"country","year","parent_company","empty","hdpe","ldpe","o","pet","pp","ps","pvc","grand_total","num_events","volunteers","continent","countrycode"
"Zypern",2019,"BIKOS WATER",0,NA,NA,NA,0,NA,NA,NA,0,1,30,"Asien","CY"
"Zypern",2019,"BURGER BEER",0,NA,NA,NA,0,NA,NA,NA,0,1,30,"Asien","CY"
"Zypern",2019,"CAPRICE",0,NA,NA,NA,0,NA,NA,NA,0,1,30,"Asien","CY"
"Zypern",2019,"CARLSBERG",0,NA,NA,NA,0,NA,NA,NA,0,1,30,"Asien","CY"
"Zypern",2019,"DOR",0,NA,NA,NA,0,NA,NA,NA,0,1,30,"Asien","CY"
"Zypern",2019,"FARMAKAS WATER",0,NA,NA,NA,0,NA,NA,NA,0,1,30,"Asien","CY"
"Zypern",2019,"Kellogg Company",0,NA,NA,NA,0,NA,NA,NA,0,1,30,"Asien","CY"
"Zypern",2019,"Fuse Tea",0,NA,NA,NA,0,NA,NA,NA,0,1,30,"Asien","CY"
"Zypern",2019,"GALPO Yoghurt",0,NA,NA,NA,0,NA,NA,NA,0,1,30,"Asien","CY"
"Zypern",2019,"HELL ENERGY DRINK",0,NA,NA,NA,0,NA,NA,NA,0,1,30,"Asien","CY"
"Zypern",2019,"ION ICE CREAM",0,NA,NA,NA,0,NA,NA,NA,0,1,30,"Asien","CY"
"Zypern",2019,"IZIKIL",0,NA,NA,NA,0,NA,NA,NA,0,1,30,"Asien","CY"
"Zypern",2019,"KAIZER BRAU BEER",0,NA,NA,NA,0,NA,NA,NA,0,1,30,"Asien","CY"
"Zypern",2019,"KRAUSER BEER",0,NA,NA,NA,0,NA,NA,NA,0,1,30,"Asien","CY"
"Zypern",2019,"KRISTIS MILK",0,NA,NA,NA,0,NA,NA,NA,0,1,30,"Asien","CY"
"Zypern",2019,"KYKKOS WATER",0,NA,NA,NA,0,NA,NA,NA,0,1,30,"Asien","CY"
"Zypern",2019,"LANITIS MILK",0,NA,NA,NA,0,NA,NA,NA,0,1,30,"Asien","CY"
"Ecuador",2019,"Unbranded",NA,NA,NA,11109,0,0,NA,NA,11109,1,455,"Amerika","EC"
"Ecuador",2019,"Mondelez International",NA,NA,NA,0,0,275,NA,NA,275,1,455,"Amerika","EC"
"Ecuador",2019,"Confiteca",NA,NA,NA,0,0,155,NA,NA,155,1,455,"Amerika","EC"
"Ecuador",2019,"Unilever",NA,NA,NA,0,0,144,NA,NA,144,1,455,"Amerika","EC"
"Ecuador",2019,"Otros",NA,NA,NA,0,0,143,NA,NA,143,1,455,"Amerika","EC"
"Ecuador",2019,"PepsiCo",NA,NA,NA,0,0,118,NA,NA,118,1,455,"Amerika","EC"
"Ecuador",2019,"Quala",NA,NA,NA,0,0,116,NA,NA,116,1,455,"Amerika","EC"
"Ecuador",2019,"Colombina",NA,NA,NA,0,0,77,NA,NA,77,1,455,"Amerika","EC"
"Ecuador",2019,"La Universal",NA,NA,NA,0,0,59,NA,NA,59,1,455,"Amerika","EC"
"Ecuador",2019,"Icapeb",NA,NA,NA,0,0,57,NA,NA,57,1,455,"Amerika","EC"
"Ecuador",2019,"Carli Snacks",NA,NA,NA,0,0,49,NA,NA,49,1,455,"Amerika","EC"
"Ecuador",2019,"Tony",NA,NA,NA,0,0,48,NA,NA,48,1,455,"Amerika","EC"
"Ecuador",2019,"Nestlé",NA,NA,NA,0,0,44,NA,NA,44,1,455,"Amerika","EC"
"Ecuador",2019,"Adams",NA,NA,NA,0,0,44,NA,NA,44,1,455,"Amerika","EC"
"Ecuador",2019,"Cerveceria Nacional",NA,NA,NA,36,0,0,NA,NA,36,1,455,"Amerika","EC"
"Ecuador",2019,"The Coca-Cola Company",NA,NA,NA,0,30,0,NA,NA,30,1,455,"Amerika","EC"
"Ecuador",2019,"Hispanamur",NA,NA,NA,0,0,29,NA,NA,29,1,455,"Amerika","EC"
"Ecuador",2019,"Arca Continental",NA,NA,NA,0,22,0,NA,NA,22,1,455,"Amerika","EC"
"Ecuador",2019,"Superior",NA,NA,NA,0,0,18,NA,NA,18,1,455,"Amerika","EC"
"Ecuador",2019,"Ecualac",NA,NA,NA,17,0,0,NA,NA,17,1,455,"Amerika","EC"
"Ecuador",2019,"Super",NA,NA,NA,0,0,16,NA,NA,16,1,455,"Amerika","EC"
"Ecuador",2019,"Inalecsa",NA,NA,NA,0,0,14,NA,NA,14,1,455,"Amerika","EC"
"Ecuador",2019,"Pae",NA,NA,NA,0,0,13,NA,NA,13,1,455,"Amerika","EC"
"Ecuador",2019,"Servisachets",NA,NA,NA,0,0,10,NA,NA,10,1,455,"Amerika","EC"
"Ecuador",2019,"Arcor",NA,NA,NA,0,0,9,NA,NA,9,1,455,"Amerika","EC"
"Ecuador",2019,"Ferrero Group",NA,NA,NA,0,0,8,NA,NA,8,1,455,"Amerika","EC"
"Ecuador",2019,"Vitasoy International Holdings Limited",NA,NA,NA,5,0,0,NA,NA,5,1,455,"Amerika","EC"
"Ecuador",2019,"Rey Leche",NA,NA,NA,5,0,0,NA,NA,5,1,455,"Amerika","EC"
"Ecuador",2019,"Aje",NA,NA,NA,4,0,0,NA,NA,4,1,455,"Amerika","EC"
"Ecuador",2019,"Crimy",NA,NA,NA,4,0,0,NA,NA,4,1,455,"Amerika","EC"
"Ecuador",2019,"Pura Crema",NA,NA,NA,0,0,4,NA,NA,4,1,455,"Amerika","EC"
"Ecuador",2019,"Tesalia",NA,NA,NA,0,0,4,NA,NA,4,1,455,"Amerika","EC"
"Ecuador",2019,"Barrilete",NA,NA,NA,0,0,4,NA,NA,4,1,455,"Amerika","EC"
"Ecuador",2019,"Grupo Familia",NA,NA,NA,3,0,0,NA,NA,3,1,455,"Amerika","EC"
"Ecuador",2019,"Noe",NA,NA,NA,0,0,3,NA,NA,3,1,455,"Amerika","EC"
"Ecuador",2019,"Yupi",NA,NA,NA,0,0,3,NA,NA,3,1,455,"Amerika","EC"
"Ecuador",2019,"Big Cola",NA,NA,NA,0,2,0,NA,NA,2,1,455,"Amerika","EC"
"Ecuador",2019,"Yogufresh",NA,NA,NA,2,0,0,NA,NA,2,1,455,"Amerika","EC"
"Ecuador",2019,"Ata",NA,NA,NA,0,0,2,NA,NA,2,1,455,"Amerika","EC"
"Ecuador",2019,"Cronquis",NA,NA,NA,0,0,1,NA,NA,1,1,455,"Amerika","EC"
"Ecuador",2019,"San Carlos Azucarera",NA,NA,NA,0,0,1,NA,NA,1,1,455,"Amerika","EC"
"Ecuador",2019,"Banchis",NA,NA,NA,0,0,1,NA,NA,1,1,455,"Amerika","EC"
"Ecuador",2019,"Pulp",NA,NA,NA,1,0,0,NA,NA,1,1,455,"Amerika","EC"
"Ecuador",2019,"Nutron",NA,NA,NA,0,0,1,NA,NA,1,1,455,"Amerika","EC"
"Ecuador",2019,"Coqueiro",NA,NA,NA,0,0,1,NA,NA,1,1,455,"Amerika","EC"
"Ecuador",2019,"Corpi Ice Cream",NA,NA,NA,0,0,1,NA,NA,1,1,455,"Amerika","EC"
"Ecuador",2019,"KFC",NA,NA,NA,0,0,1,NA,NA,1,1,455,"Amerika","EC"
"Ecuador",2019,"Esco Alimentos",NA,NA,NA,0,0,1,NA,NA,1,1,455,"Amerika","EC"
"Ecuador",2019,"Manicris",NA,NA,NA,0,0,1,NA,NA,1,1,455,"Amerika","EC"
"Frankreich",2019,"MacDonald",0,NA,NA,NA,15,NA,NA,NA,15,1,13,"Europa","FR"
"Frankreich",2019,"Caprisun",0,NA,NA,NA,0,NA,NA,NA,0,1,13,"Europa","FR"
"Frankreich",2019,"Perfetti van Melle",0,NA,NA,NA,0,NA,NA,NA,0,1,13,"Europa","FR"
"Deutschland",2019,"Unbranded",0,NA,NA,280,0,NA,NA,NA,280,2,15,"Europa","DE"
"Deutschland",2019,"see excel file",0,NA,NA,0,1,NA,NA,NA,1,2,15,"Europa","DE"
"Deutschland",2019,"Beiersdorf Global AG",0,NA,NA,0,0,NA,NA,NA,0,2,15,"Europa","DE"
"Deutschland",2019,"Heineken International",0,NA,NA,0,0,NA,NA,NA,0,2,15,"Europa","DE"
"Deutschland",2019,"Knoppers",0,NA,NA,0,0,NA,NA,NA,0,2,15,"Europa","DE"
"Deutschland",2019,"Schulte",0,NA,NA,0,0,NA,NA,NA,0,2,15,"Europa","DE"
"Deutschland",2019,"Wiener FeinbÃ¤cker",0,NA,NA,0,0,NA,NA,NA,0,2,15,"Europa","DE"
"Ghana",2019,"Voltic Ghana Limited",0,NA,NA,NA,578,NA,NA,NA,578,3,1100,"Afrika","GH"
"Ghana",2019,"PowerZone",0,NA,NA,NA,0,NA,NA,NA,0,3,1100,"Afrika","GH"
"Ghana",2019,"Yoghurt",0,NA,NA,NA,0,NA,NA,NA,0,3,1100,"Afrika","GH"
"Ghana",2019,"Verna",0,NA,NA,NA,0,NA,NA,NA,0,3,1100,"Afrika","GH"
"Ghana",2019,"V.I.P.",0,NA,NA,NA,0,NA,NA,NA,0,3,1100,"Afrika","GH"
"Ghana",2019,"Unilever",0,NA,NA,NA,0,NA,NA,NA,0,3,1100,"Afrika","GH"
"Ghana",2019,"Unbranded",0,NA,NA,NA,0,NA,NA,NA,0,3,1100,"Afrika","GH"
"Ghana",2019,"The Coca-Cola Company",0,NA,NA,NA,0,NA,NA,NA,0,3,1100,"Afrika","GH"
"Ghana",2019,"Storm Energy Drink",0,NA,NA,NA,0,NA,NA,NA,0,3,1100,"Afrika","GH"
"Ghana",2019,"Storm",0,NA,NA,NA,0,NA,NA,NA,0,3,1100,"Afrika","GH"
"Ghana",2019,"Standard Water",0,NA,NA,NA,0,NA,NA,NA,0,3,1100,"Afrika","GH"
"Ghana",2019,"Special Ice",0,NA,NA,NA,0,NA,NA,NA,0,3,1100,"Afrika","GH"
"Ghana",2019,"Special Cola",0,NA,NA,NA,0,NA,NA,NA,0,3,1100,"Afrika","GH"
"Ghana",2019,"Adonko Bitters",0,NA,NA,NA,0,NA,NA,NA,0,3,1100,"Afrika","GH"
"Ghana",2019,"Adonko bitters",0,NA,NA,NA,0,NA,NA,NA,0,3,1100,"Afrika","GH"
"Ghana",2019,"Planet Drink",0,NA,NA,NA,0,NA,NA,NA,0,3,1100,"Afrika","GH"
"Ghana",2019,"Malta Guiness",0,NA,NA,NA,0,NA,NA,NA,0,3,1100,"Afrika","GH"
"Ghana",2019,"FanIce",0,NA,NA,NA,0,NA,NA,NA,0,3,1100,"Afrika","GH"
"Ghana",2019,"Fan Ice",0,NA,NA,NA,0,NA,NA,NA,0,3,1100,"Afrika","GH"
"Ghana",2019,"Everpure",0,NA,NA,NA,0,NA,NA,NA,0,3,1100,"Afrika","GH"
"Ghana",2019,"Cool",0,NA,NA,NA,0,NA,NA,NA,0,3,1100,"Afrika","GH"
"Ghana",2019,"Colgate-Palmolive",0,NA,NA,NA,0,NA,NA,NA,0,3,1100,"Afrika","GH"
"Ghana",2019,"Coco Cola",0,NA,NA,NA,0,NA,NA,NA,0,3,1100,"Afrika","GH"
"Ghana",2019,"Beta Malt",0,NA,NA,NA,0,NA,NA,NA,0,3,1100,"Afrika","GH"
"Ghana",2019,"Bel Aqua",0,NA,NA,NA,0,NA,NA,NA,0,3,1100,"Afrika","GH"
"Ghana",2019,"Anita",0,NA,NA,NA,0,NA,NA,NA,0,3,1100,"Afrika","GH"
"Ghana",2019,"Alvaro",0,NA,NA,NA,0,NA,NA,NA,0,3,1100,"Afrika","GH"
"Ghana",2019,"Power Zone",0,NA,NA,NA,0,NA,NA,NA,0,3,1100,"Afrika","GH"
"Hongkong",2019,"Unbranded",0,63,0,267,289,27,0,NA,646,7,67,"Asien","HK"
"Hongkong",2019,"The Coca-Cola Company",0,30,0,30,354,20,0,NA,434,7,67,"Asien","HK"
"Hongkong",2019,"Vitasoy International Holdings Limited",0,25,0,58,296,14,0,NA,393,7,67,"Asien","HK"
"Hongkong",2019,"China Resources Group",0,21,0,41,275,2,0,NA,339,7,67,"Asien","HK"
"Hongkong",2019,"Tingyi (Cayman Islands) Holding Corporation",0,12,0,24,101,15,0,NA,152,7,67,"Asien","HK"
"Hongkong",2019,"A.S. Watson Group",0,23,0,4,90,25,0,NA,142,7,67,"Asien","HK"
"Hongkong",2019,"Wastows",0,0,0,2,133,0,0,NA,135,7,67,"Asien","HK"
"Hongkong",2019,"Jun Lu",0,0,0,0,73,0,0,NA,73,7,67,"Asien","HK"
"Hongkong",2019,"Shenzhen Ganten Food & Beverage Co.",0,9,0,14,45,0,0,NA,68,7,67,"Asien","HK"
"Hongkong",2019,"Nongfu Spring",0,2,0,7,56,3,0,NA,68,7,67,"Asien","HK"
"Hongkong",2019,"Hangzhou Wahaha Group",0,41,0,1,24,1,0,NA,67,7,67,"Asien","HK"
"Hongkong",2019,"Telford International Company",0,4,0,3,42,0,0,NA,49,7,67,"Asien","HK"
"Hongkong",2019,"Otsuka",0,3,0,0,43,3,0,NA,49,7,67,"Asien","HK"
"Hongkong",2019,"Hung Fook Tong Group",0,0,0,0,35,0,0,NA,35,7,67,"Asien","HK"
"Hongkong",2019,"Hua Di Shan",0,13,0,3,13,1,0,NA,30,7,67,"Asien","HK"
"Hongkong",2019,"Nestlé",0,0,0,7,20,0,0,NA,27,7,67,"Asien","HK"
"Hongkong",2019,"PepsiCo",0,1,0,9,14,0,0,NA,24,7,67,"Asien","HK"
"Hongkong",2019,"Garden",0,0,0,19,0,2,0,NA,21,7,67,"Asien","HK"
"Hongkong",2019,"Smile",0,0,0,0,17,3,0,NA,20,7,67,"Asien","HK"
"Hongkong",2019,"Dong Peng Te Yin",0,2,0,4,9,2,0,NA,17,7,67,"Asien","HK"
"Hongkong",2019,"Monde M.Y. San Corporation",0,0,0,17,0,0,0,NA,17,7,67,"Asien","HK"
"Hongkong",2019,"Suntory",0,0,0,1,16,0,0,NA,17,7,67,"Asien","HK"
"Hongkong",2019,"Artline 70",0,0,0,13,0,0,0,NA,13,7,67,"Asien","HK"
"Hongkong",2019,"City Water",0,0,0,0,12,0,0,NA,12,7,67,"Asien","HK"
"Hongkong",2019,"Unilever",0,3,0,7,2,0,0,NA,12,7,67,"Asien","HK"
"Hongkong",2019,"Danone",0,2,0,1,7,0,0,NA,10,7,67,"Asien","HK"
"Hongkong",2019,"Gan Quan",0,0,0,0,10,0,0,NA,10,7,67,"Asien","HK"
"Hongkong",2019,"Mondelez International",0,0,0,10,0,0,0,NA,10,7,67,"Asien","HK"
"Hongkong",2019,"Uni-President",0,0,0,4,6,0,0,NA,10,7,67,"Asien","HK"
"Hongkong",2019,"Colgate-Palmolive",0,1,0,7,1,0,0,NA,9,7,67,"Asien","HK"
"Hongkong",2019,"Genten",0,0,0,0,9,0,0,NA,9,7,67,"Asien","HK"
"Hongkong",2019,"Cool Water",0,0,0,0,9,0,0,NA,9,7,67,"Asien","HK"
"Hongkong",2019,"Mars, Incorporated",0,4,0,4,0,0,0,NA,8,7,67,"Asien","HK"
"Hongkong",2019,"Jing Bao 123",0,0,0,0,8,0,0,NA,8,7,67,"Asien","HK"
"Hongkong",2019,"Edo Cracker",0,0,0,7,0,0,0,NA,7,7,67,"Asien","HK"
"Hongkong",2019,"Da Li Yuan",0,0,0,6,1,0,0,NA,7,7,67,"Asien","HK"
"Hongkong",2019,"Hai Fei Si",0,0,0,7,0,0,0,NA,7,7,67,"Asien","HK"
"Hongkong",2019,"Swipe",0,3,0,4,0,0,0,NA,7,7,67,"Asien","HK"
"Hongkong",2019,"Liby Group Co. Ltd.",0,1,0,5,1,0,0,NA,7,7,67,"Asien","HK"
"Hongkong",2019,"Jun Wei",0,1,0,2,4,0,0,NA,7,7,67,"Asien","HK"
"Hongkong",2019,"Huajing Spring",0,0,0,0,6,0,0,NA,6,7,67,"Asien","HK"
"Hongkong",2019,"Temple",0,0,0,6,0,0,0,NA,6,7,67,"Asien","HK"
"Hongkong",2019,"Johnson & Johnson",0,0,0,3,3,0,0,NA,6,7,67,"Asien","HK"
"Hongkong",2019,"Rejoyce",0,3,0,0,3,0,0,NA,6,7,67,"Asien","HK"
"Hongkong",2019,"Qq Star",0,0,0,0,6,0,0,NA,6,7,67,"Asien","HK"
"Hongkong",2019,"Tao Di",0,0,0,0,5,0,0,NA,5,7,67,"Asien","HK"
"Hongkong",2019,"Kao",0,0,0,4,1,0,0,NA,5,7,67,"Asien","HK"
"Hongkong",2019,"Jin Wei",0,5,0,0,0,0,0,NA,5,7,67,"Asien","HK"
"Hongkong",2019,"P&G",0,3,0,1,1,0,0,NA,5,7,67,"Asien","HK"
"Hongkong",2019,"Cup Noodle",0,0,0,3,0,0,2,NA,5,7,67,"Asien","HK"
"Hongkong",2019,"Mai Dong",0,0,0,1,4,0,0,NA,5,7,67,"Asien","HK"
"Hongkong",2019,"WATT Energy Drink LLC",0,0,0,0,5,0,0,NA,5,7,67,"Asien","HK"
"Hongkong",2019,"Ri Kang",0,2,0,1,1,1,0,NA,5,7,67,"Asien","HK"
"Hongkong",2019,"Gan Bi",0,0,0,0,5,0,0,NA,5,7,67,"Asien","HK"
"Hongkong",2019,"Da He Soy Milk",0,0,0,0,4,0,0,NA,4,7,67,"Asien","HK"
"Hongkong",2019,"Yue Shi",0,0,0,0,4,0,0,NA,4,7,67,"Asien","HK"
"Hongkong",2019,"Yin Lu",0,0,0,1,3,0,0,NA,4,7,67,"Asien","HK"
"Hongkong",2019,"Yili",0,0,0,3,1,0,0,NA,4,7,67,"Asien","HK"
"Hongkong",2019,"Philip Morris",0,0,0,4,0,0,0,NA,4,7,67,"Asien","HK"
"Hongkong",2019,"Four Seasons",0,0,0,3,0,1,0,NA,4,7,67,"Asien","HK"
"Hongkong",2019,"Yeung Kwong",0,0,0,4,0,0,0,NA,4,7,67,"Asien","HK"
"Hongkong",2019,"Wang Lao Ji",0,0,0,1,3,0,0,NA,4,7,67,"Asien","HK"
"Hongkong",2019,"Jinzhu Spring",0,0,0,0,4,0,0,NA,4,7,67,"Asien","HK"
"Hongkong",2019,"La Fang China Co. Ltd.",0,0,0,1,3,0,0,NA,4,7,67,"Asien","HK"
"Hongkong",2019,"Lotte",0,0,0,2,2,0,0,NA,4,7,67,"Asien","HK"
"Hongkong",2019,"Snowdrop",0,0,0,0,4,0,0,NA,4,7,67,"Asien","HK"
"Hongkong",2019,"Ito En Ltd",0,0,0,0,4,0,0,NA,4,7,67,"Asien","HK"
"Hongkong",2019,"123",0,0,0,3,1,0,0,NA,4,7,67,"Asien","HK"
"Hongkong",2019,"Carlsberg",0,0,0,3,0,1,0,NA,4,7,67,"Asien","HK"
"Hongkong",2019,"Vinda Tissue",0,0,0,3,0,0,0,NA,3,7,67,"Asien","HK"
"Hongkong",2019,"Baibi Spring",0,0,0,0,3,0,0,NA,3,7,67,"Asien","HK"
"Hongkong",2019,"Guo Tian",0,0,0,3,0,0,0,NA,3,7,67,"Asien","HK"
"Hongkong",2019,"Pao Ba",0,0,0,3,0,0,0,NA,3,7,67,"Asien","HK"
"Hongkong",2019,"Brown Coffee",0,0,0,0,3,0,0,NA,3,7,67,"Asien","HK"
"Hongkong",2019,"Kimberly-Clark",0,0,2,1,0,0,0,NA,3,7,67,"Asien","HK"
"Hongkong",2019,"Yunnan Baiyao Group Co",0,0,0,3,0,0,0,NA,3,7,67,"Asien","HK"
"Hongkong",2019,"Sau Tao Food",0,0,0,3,0,0,0,NA,3,7,67,"Asien","HK"
"Hongkong",2019,"Sensacools",0,0,0,0,3,0,0,NA,3,7,67,"Asien","HK"
"Hongkong",2019,"Mentholatum",0,0,0,3,0,0,0,NA,3,7,67,"Asien","HK"
"Hongkong",2019,"Xu Fu Ji",0,0,0,3,0,0,0,NA,3,7,67,"Asien","HK"
"Hongkong",2019,"Pacific",0,0,0,3,0,0,0,NA,3,7,67,"Asien","HK"
"Hongkong",2019,"Shui Jing Ling",0,0,0,0,3,0,0,NA,3,7,67,"Asien","HK"
"Hongkong",2019,"Sunray Cave Group",0,0,0,0,3,0,0,NA,3,7,67,"Asien","HK"
"Hongkong",2019,"Ka Le C",0,3,0,0,0,0,0,NA,3,7,67,"Asien","HK"
"Hongkong",2019,"Da Li",0,0,0,3,0,0,0,NA,3,7,67,"Asien","HK"
"Hongkong",2019,"Zhong Hua",0,0,0,3,0,0,0,NA,3,7,67,"Asien","HK"
"Hongkong",2019,"Da Fa",0,0,0,3,0,0,0,NA,3,7,67,"Asien","HK"
"Hongkong",2019,"Ying You",0,0,0,1,2,0,0,NA,3,7,67,"Asien","HK"
"Hongkong",2019,"Wei Dong Li",0,3,0,0,0,0,0,NA,3,7,67,"Asien","HK"
"Hongkong",2019,"Bai Fu",0,0,0,0,0,3,0,NA,3,7,67,"Asien","HK"
"Hongkong",2019,"Café De Coral Holdings",0,0,0,1,0,2,0,NA,3,7,67,"Asien","HK"
"Hongkong",2019,"Aqva Pour",0,0,0,0,3,0,0,NA,3,7,67,"Asien","HK"
"Hongkong",2019,"Yuan Shen Tai",0,0,0,0,3,0,0,NA,3,7,67,"Asien","HK"
"Hongkong",2019,"Xiao Yang Ren",0,0,0,0,2,0,0,NA,2,7,67,"Asien","HK"
"Hongkong",2019,"Xiao Ao Ban",0,0,0,2,0,0,0,NA,2,7,67,"Asien","HK"
"Hongkong",2019,"Haitai",0,0,0,2,0,0,0,NA,2,7,67,"Asien","HK"
"Hongkong",2019,"Vidal Sassoon",0,1,0,1,0,0,0,NA,2,7,67,"Asien","HK"
"Hongkong",2019,"Guangdong OPPO Mobile Telecommunications Corp., Ltd",0,1,0,0,1,0,0,NA,2,7,67,"Asien","HK"
"Hongkong",2019,"Xin Bai Shi",0,0,0,1,1,0,0,NA,2,7,67,"Asien","HK"
"Hongkong",2019,"Best Buy",0,0,0,0,0,2,0,NA,2,7,67,"Asien","HK"
"Hongkong",2019,"He Qi Zheng",0,0,0,0,2,0,0,NA,2,7,67,"Asien","HK"
"Hongkong",2019,"Lu Jing",0,0,0,2,0,0,0,NA,2,7,67,"Asien","HK"
"Hongkong",2019,"Yakult",0,0,0,0,0,0,2,NA,2,7,67,"Asien","HK"
"Hongkong",2019,"Golden Bell",0,0,0,2,0,0,0,NA,2,7,67,"Asien","HK"
"Hongkong",2019,"Yan Tang",0,0,0,2,0,0,0,NA,2,7,67,"Asien","HK"
"Hongkong",2019,"Calbee Inc.",0,0,0,2,0,0,0,NA,2,7,67,"Asien","HK"
"Hongkong",2019,"Xiang Piao Piao",0,0,0,2,0,0,0,NA,2,7,67,"Asien","HK"
"Hongkong",2019,"Shuang Kou Jia",0,0,0,2,0,0,0,NA,2,7,67,"Asien","HK"
"Hongkong",2019,"Shi Lang",0,0,0,2,0,0,0,NA,2,7,67,"Asien","HK"
"Hongkong",2019,"Vitamin C C&C",0,1,0,0,1,0,0,NA,2,7,67,"Asien","HK"
"Hongkong",2019,"Jin Zhu",0,0,0,2,0,0,0,NA,2,7,67,"Asien","HK"
"Hongkong",2019,"Tian Mei",0,0,0,2,0,0,0,NA,2,7,67,"Asien","HK"
"Hongkong",2019,"Tang Ji Bao Dian",0,0,0,2,0,0,0,NA,2,7,67,"Asien","HK"
"Hongkong",2019,"Aquanyna",0,0,0,0,1,1,0,NA,2,7,67,"Asien","HK"
"Hongkong",2019,"Jin Lin",0,0,0,2,0,0,0,NA,2,7,67,"Asien","HK"
"Hongkong",2019,"Jin Dian",0,0,0,2,0,0,0,NA,2,7,67,"Asien","HK"
"Hongkong",2019,"Sze Hing Loong",0,0,0,2,0,0,0,NA,2,7,67,"Asien","HK"
"Hongkong",2019,"Jia Bao",0,0,0,2,0,0,0,NA,2,7,67,"Asien","HK"
"Hongkong",2019,"Khongdo",0,0,0,0,2,0,0,NA,2,7,67,"Asien","HK"
"Hongkong",2019,"Hong Shuang Xi",0,0,0,2,0,0,0,NA,2,7,67,"Asien","HK"
"Hongkong",2019,"Indofood",0,0,0,2,0,0,0,NA,2,7,67,"Asien","HK"
"Hongkong",2019,"Korean Snack",0,0,0,2,0,0,0,NA,2,7,67,"Asien","HK"
"Hongkong",2019,"Shuang Xi",0,0,0,2,0,0,0,NA,2,7,67,"Asien","HK"
"Hongkong",2019,"Bei Na Song",0,0,0,2,0,0,0,NA,2,7,67,"Asien","HK"
"Hongkong",2019,"Airways",0,0,0,2,0,0,0,NA,2,7,67,"Asien","HK"
"Hongkong",2019,"Wantwant",0,0,0,2,0,0,0,NA,2,7,67,"Asien","HK"
"Hongkong",2019,"Ladybird",0,0,0,2,0,0,0,NA,2,7,67,"Asien","HK"
"Hongkong",2019,"Hua Yuan",0,0,0,2,0,0,0,NA,2,7,67,"Asien","HK"
"Hongkong",2019,"Gao Bang Condom",0,0,0,2,0,0,0,NA,2,7,67,"Asien","HK"
"Hongkong",2019,"Tempo",0,0,0,2,0,0,0,NA,2,7,67,"Asien","HK"
"Hongkong",2019,"Gang Rong",0,0,0,2,0,0,0,NA,2,7,67,"Asien","HK"
"Hongkong",2019,"Crocs",0,0,0,2,0,0,0,NA,2,7,67,"Asien","HK"
"Hongkong",2019,"Chun Yue",0,0,0,0,2,0,0,NA,2,7,67,"Asien","HK"
"Hongkong",2019,"Dr Pepper Snapple Group",0,0,0,0,2,0,0,NA,2,7,67,"Asien","HK"
"Hongkong",2019,"Gan Xiang Yuan",0,0,2,0,0,0,0,NA,2,7,67,"Asien","HK"
"Hongkong",2019,"Yoshinoya",0,0,0,2,0,0,0,NA,2,7,67,"Asien","HK"
"Hongkong",2019,"Dutch Lady",0,0,0,2,0,0,0,NA,2,7,67,"Asien","HK"
"Hongkong",2019,"Bawang Group",0,0,0,2,0,0,0,NA,2,7,67,"Asien","HK"
"Hongkong",2019,"Pentene",0,0,0,1,1,0,0,NA,2,7,67,"Asien","HK"
"Hongkong",2019,"759",0,0,0,2,0,0,0,NA,2,7,67,"Asien","HK"
"Hongkong",2019,"Cc Lemon",0,0,0,0,2,0,0,NA,2,7,67,"Asien","HK"
"Hongkong",2019,"You Yi",0,0,0,0,2,0,0,NA,2,7,67,"Asien","HK"
"Hongkong",2019,"Qi Liang Shan",0,0,0,0,2,0,0,NA,2,7,67,"Asien","HK"
"Hongkong",2019,"Mc Donald'S",0,0,0,1,1,0,0,NA,2,7,67,"Asien","HK"
"Hongkong",2019,"Qiang Ren",0,0,0,0,2,0,0,NA,2,7,67,"Asien","HK"
"Hongkong",2019,"Chu Bang",0,0,1,1,0,0,0,NA,2,7,67,"Asien","HK"
"Hongkong",2019,"No Frills",0,0,0,1,1,0,0,NA,2,7,67,"Asien","HK"
"Hongkong",2019,"Cool",0,0,0,2,0,0,0,NA,2,7,67,"Asien","HK"
"Hongkong",2019,"Zui Xiang Yuan",0,0,0,2,0,0,0,NA,2,7,67,"Asien","HK"
"Hongkong",2019,"Fuchs",0,2,0,0,0,0,0,NA,2,7,67,"Asien","HK"
"Hongkong",2019,"Okiami",0,0,0,2,0,0,0,NA,2,7,67,"Asien","HK"
"Hongkong",2019,"Craker",0,0,0,2,0,0,0,NA,2,7,67,"Asien","HK"
"Hongkong",2019,"Yi Pin Grass Jelly",0,0,0,2,0,0,0,NA,2,7,67,"Asien","HK"
"Hongkong",2019,"Bai Sui Shan",0,0,0,0,1,0,0,NA,1,7,67,"Asien","HK"
"Hongkong",2019,"Tao Yuan",0,0,0,0,0,1,0,NA,1,7,67,"Asien","HK"
"Hongkong",2019,"Shuang Qing",0,0,0,1,0,0,0,NA,1,7,67,"Asien","HK"
"Hongkong",2019,"Bai Tian",0,0,0,1,0,0,0,NA,1,7,67,"Asien","HK"
"Hongkong",2019,"Pan Pan",0,0,0,1,0,0,0,NA,1,7,67,"Asien","HK"
"Hongkong",2019,"Ou Chong Wan",0,0,0,1,0,0,0,NA,1,7,67,"Asien","HK"
"Hongkong",2019,"Tao Li",0,0,0,1,0,0,0,NA,1,7,67,"Asien","HK"
